gene,avg train loss,min train loss,avg val loss,min val loss
NHLH1,11.1112850189209,8.832352638244629,17.272525596618653,13.606343269348145
CTR9,10.181463050842286,8.274724960327148,15.326294136047363,10.475894927978516
VPS72,12.807432969411215,10.736275672912598,12.827786763509115,9.985453605651855
TRADD,11.049505949020386,9.287273406982422,15.276387453079224,13.331867218017578
RELA,9.48360413312912,7.146307945251465,15.299628496170044,9.328276634216309
CBY1,11.335094261169434,9.50183391571045,13.765689849853516,10.496920585632324
PPP3R1,11.573016834259032,9.202701568603516,11.150285243988037,8.107110977172852
CRTC2,11.032925181918674,9.011746406555176,10.88366338941786,8.474119186401367
USF3,12.722376278468541,11.626755714416504,24.13253675188337,16.2836856842041
MNAT1,12.276315093040466,9.573471069335938,13.45510196685791,11.223461151123047
LMO4,13.535126209259033,12.664450645446777,25.916685104370117,23.459714889526367
MED18,12.015419415065221,9.489039421081543,13.511152403695244,10.16347885131836
HOXA2,11.721966075897218,9.40762710571289,16.60563564300537,9.738593101501465
EGR1,11.725656297471788,8.849570274353027,110.83778317769368,10.3950834274292
PKIG,13.599046468734741,12.395001411437988,30.63747549057007,26.81391716003418
MAML1,13.12450385093689,11.031445503234863,15.0185387134552,12.80224323272705
ESRRG,9.43659462928772,7.347012042999268,12.449334812164306,9.31983757019043
CUL1,7.731040906906128,5.672466278076172,11.799152946472168,8.448713302612305
CCNA1,8.190818405151367,6.064764499664307,13.6543137550354,8.990859985351562
MBD5,10.089118242263794,7.337423801422119,12.108947944641113,7.577392101287842
TONSL,9.200323057174682,6.704718112945557,19.050385761260987,9.939664840698242
LIN28B,12.378620147705078,10.16084098815918,15.960778951644897,13.650823593139648
POLE3,11.00790160042899,9.088933944702148,20.44410651070731,13.611374855041504
HOXB13,11.071641127268473,9.291969299316406,17.46493927637736,13.575864791870117
ZNF236,10.147006511688232,7.091085910797119,18.726840782165528,13.852807998657227
CHD4,7.517321395874023,5.666080474853516,20.856439876556397,7.723024845123291
CREBL2,12.876914978027344,11.646437644958496,14.45432996749878,10.723572731018066
PPM1A,12.74363120396932,10.464132308959961,18.055092493693035,11.700149536132812
CSDC2,12.417490005493164,10.598690032958984,22.041562489100865,18.00851058959961
HOXD12,9.59961633682251,7.58157205581665,11.555227851867675,8.355515480041504
ST18,9.524346987406412,7.483227729797363,20.242744233873154,14.502077102661133
PPP2R1A,12.486245918273926,10.598274230957031,25.51102294921875,17.119165420532227
GNL3,11.363954782485962,9.40157699584961,14.91614580154419,14.111913681030273
CCNK,11.008824467658997,8.92617130279541,16.761862635612488,11.096076011657715
THRB,11.294066429138184,9.371072769165039,14.213568823678154,10.4063720703125
PMF1,10.865671920776368,8.812551498413086,11.170346641540528,8.428037643432617
SDR16C5,8.135444164276123,5.899904727935791,20.83479061126709,12.849252700805664
PPARA,9.825613796710968,7.760068416595459,26.365810990333557,12.544228553771973
PRDX5,14.380698680877686,13.926103591918945,24.673523902893066,23.45626449584961
NEDD4L,8.790010452270508,7.255365371704102,18.391587734222412,15.464298248291016
FUBP3,9.939089822769166,7.65662145614624,13.557538986206055,9.499089241027832
SF3A3,13.966042041778564,13.305686950683594,23.60703468322754,19.330276489257812
ZC3H14,9.210464334487915,7.138908386230469,13.922987365722657,12.053485870361328
ETV6,11.13964811960856,9.249835968017578,16.60295597712199,12.678436279296875
CDR2,10.464122676849366,8.212705612182617,15.528187561035157,9.7671537399292
KAT2B,12.798918533325196,10.315932273864746,14.37437105178833,11.654815673828125
ZNF692,9.339565753936768,6.849154472351074,18.97226686477661,13.565457344055176
BCL6,10.89091796875,8.8388671875,15.73203125,10.232664108276367
NFYC,9.60369618733724,7.460848331451416,13.952059904734293,12.635828971862793
SIRT5,7.561047649383545,5.385465145111084,18.521622371673583,12.491819381713867
ZNFX1,12.585395431518554,10.704238891601562,17.261201477050783,15.478632926940918
AEBP2,11.685122081211635,9.801898956298828,13.24641581944057,10.53225326538086
ASCL3,10.216406536102294,8.075273513793945,12.214723110198975,9.220301628112793
RCOR3,12.968551063537598,11.277756690979004,18.62508316040039,14.095208168029785
TAF9B,13.329663821629115,11.779501914978027,16.223549434116908,10.533227920532227
